game_id,white_player,white_rating,black_player,black_rating,opening,winner,move_count,link
z8woPVIZ,NeSuBaMu,2332.0,dennis2022,2097.0,D43: Semi-Slav Defense,white,67,https://lichess.org/z8woPVIZ
0Sy6MGSu,Anema-tolba,1548.0,NeSuBaMu,2332.0,D01: Rapport-Jobava System,black,50,https://lichess.org/0Sy6MGSu
3Kf1E5lm,playingbanane,1219.0,NeSuBaMu,2332.0,B03: Alekhine Defense,black,106,https://lichess.org/3Kf1E5lm
pFRniR8z,NeSuBaMu,2330.0,Arman4Desire,1736.0,"D20: Queen's Gambit Accepted: Central Variation, Greco Variation",white,56,https://lichess.org/pFRniR8z
joKzyQBX,Schokocake,1823.0,NeSuBaMu,2329.0,B03: Alekhine Defense,black,55,https://lichess.org/joKzyQBX
2adiaauR,SasHa831,2128.0,NeSuBaMu,2320.0,"B02: Alekhine Defense: Two Pawns Attack, Lasker Variation",black,70,https://lichess.org/2adiaauR
Z6kNZqMW,NeSuBaMu,2353.0,Ismaelfajardo,1773.0,D31: Semi-Slav Defense: Accelerated Move Order,black,66,https://lichess.org/Z6kNZqMW
wyGq7bVA,bonilima1,1734.0,NeSuBaMu,2352.0,B03: Alekhine Defense: Four Pawns Attack,black,42,https://lichess.org/wyGq7bVA
8kaUKtvd,RedSeahawk2023,1906.0,NeSuBaMu,2349.0,A22: English Opening: Carls-Bremen System,black,82,https://lichess.org/8kaUKtvd
Ldl2avhM,NeSuBaMu,2348.0,jesuscal,1672.0,D30: Queen's Gambit Declined,white,55,https://lichess.org/Ldl2avhM
paZgV1JQ,Zerocool007,2072.0,NeSuBaMu,2342.0,B03: Alekhine Defense: Four Pawns Attack,black,68,https://lichess.org/paZgV1JQ
rpiUAIA0,NeSuBaMu,2370.0,drtoboggan22,2015.0,"D18: Slav Defense: Czech Variation, Classical System",black,26,https://lichess.org/rpiUAIA0
UlVHmBvG,keresettaferi,1997.0,NeSuBaMu,2366.0,B02: Alekhine Defense: Maróczy Variation,black,62,https://lichess.org/UlVHmBvG
8wcxwqdl,NeSuBaMu,2365.0,Apostolisb28,1808.0,"E38: Nimzo-Indian Defense: Classical Variation, Berlin Variation",white,57,https://lichess.org/8wcxwqdl
X391aNE8,NeSuBaMu,2361.0,star2p,1961.0,A41: Old Indian Defense,white,115,https://lichess.org/X391aNE8
BzyG1KZB,RunnerChessGame7610,1952.0,NeSuBaMu,2358.0,A45: Indian Defense,black,46,https://lichess.org/BzyG1KZB
xbWrsa4j,NeSuBaMu,2357.0,flyingjfish,1718.0,"E34: Nimzo-Indian Defense: Classical Variation, Noa Variation",white,57,https://lichess.org/xbWrsa4j
Sq6pdHwq,NeSuBaMu,2355.0,untaltal,1886.0,D15: Slav Defense: Three Knights Variation,white,101,https://lichess.org/Sq6pdHwq
EHWHoU0v,NeSuBaMu,2350.0,iii30,1905.0,D15: Slav Defense: Chebanenko Variation,white,27,https://lichess.org/EHWHoU0v
RBZlvZrQ,NeSuBaMu,2345.0,damanhour2hero,2034.0,D43: Semi-Slav Defense,white,57,https://lichess.org/RBZlvZrQ
CPeRarcp,NeSuBaMu,2343.0,K2712,1824.0,A54: Old Indian Defense: Ukrainian Variation,white,51,https://lichess.org/CPeRarcp
AyZhJi6x,OmarGriro,1396.0,NeSuBaMu,2343.0,D00: Queen's Pawn Game: Stonewall Attack,black,38,https://lichess.org/AyZhJi6x
b2BG7sIb,AttyAldwin,2163.0,CGK_ARCA,2259.0,B13: Caro-Kann Defense: Exchange Variation,black,90,https://lichess.org/b2BG7sIb
tjk9Vhmb,CGK_ARCA,1954.0,AttyAldwin,2201.0,A40: English Defense,white,57,https://lichess.org/tjk9Vhmb
idGBlmml,MatthewG-p4p,1855.0,CGK_ARCA,1954.0,D15: Slav Defense: Chebanenko Variation,white,121,https://lichess.org/idGBlmml
HKqHcoho,horeeet,1500.0,CGK_ARCA,1954.0,B13: Caro-Kann Defense: Exchange Variation,black,110,https://lichess.org/HKqHcoho
r2CuAgmw,UlTrAhErOkInG345,1931.0,CGK_ARCA,1725.0,A00: Hungarian Opening: Slav Formation,black,40,https://lichess.org/r2CuAgmw
7q0VyS23,swamy78,1474.0,CGK_ARCA,1500.0,B10: Caro-Kann Defense: Breyer Variation,black,72,https://lichess.org/7q0VyS23
pqyr7cF0,Rakhmanov_Aleksandr,1500.0,EuroSky,1500.0,"E33: Nimzo-Indian Defense: Classical Variation, Zurich Variation",white,105,https://lichess.org/pqyr7cF0
1eojdxLq,EuroSky,1500.0,Rakhmanov_Aleksandr,1500.0,"E33: Nimzo-Indian Defense: Classical Variation, Zurich Variation",black,92,https://lichess.org/1eojdxLq
UJxlYXMY,Rakhmanov_Aleksandr,1500.0,EuroSky,1500.0,"D20: Queen's Gambit Accepted: Central Variation, Modern Defense",white,71,https://lichess.org/UJxlYXMY
EVkgNslK,EuroSky,1500.0,Rakhmanov_Aleksandr,1500.0,"D20: Queen's Gambit Accepted: Central Variation, Modern Defense",draw,52,https://lichess.org/EVkgNslK
tJST8ZcD,Rakhmanov_Aleksandr,1500.0,EuroSky,1500.0,B23: Sicilian Defense: Grand Prix Attack,white,83,https://lichess.org/tJST8ZcD
zOfCeIQM,EuroSky,1500.0,Rakhmanov_Aleksandr,1500.0,B23: Sicilian Defense: Grand Prix Attack,black,126,https://lichess.org/zOfCeIQM
HnG4ESdl,Rakhmanov_Aleksandr,1500.0,EuroSky,1500.0,E41: Nimzo-Indian Defense: Hübner Variation,white,53,https://lichess.org/HnG4ESdl
nhIkSqLA,EuroSky,1500.0,Rakhmanov_Aleksandr,1500.0,E46: Nimzo-Indian Defense: Reshevsky Variation,black,88,https://lichess.org/nhIkSqLA
Txiixt4q,Rakhmanov_Aleksandr,1500.0,Borisdom,1818.0,"B50: Sicilian Defense: Delayed Alapin Variation, with d6",white,149,https://lichess.org/Txiixt4q
KvMveOFQ,Rakhmanov_Aleksandr,1500.0,chessgenius71,2026.0,"D02: Queen's Gambit Declined: Baltic Defense, Pseudo-Slav",white,117,https://lichess.org/KvMveOFQ
iIEcnWqR,Rakhmanov_Aleksandr,1500.0,ullinyllerrittomma,1833.0,A05: Zukertort Opening,white,111,https://lichess.org/iIEcnWqR
vYGGWK0y,Rakhmanov_Aleksandr,1500.0,mcrmk2,1468.0,A47: Pseudo Queen's Indian Defense,white,93,https://lichess.org/vYGGWK0y
hgQApPuy,Rakhmanov_Aleksandr,1500.0,ammazzasomari,2015.0,"A15: English Opening: Anglo-Indian Defense, Old Indian Formation",white,93,https://lichess.org/hgQApPuy
Ea6iu254,Rakhmanov_Aleksandr,1500.0,mrbnenoni,2091.0,D20: Queen's Gambit Accepted: Old Variation,white,77,https://lichess.org/Ea6iu254
PIbsoyw0,Rakhmanov_Aleksandr,1500.0,faustozann,1431.0,C50: Italian Game: Giuoco Piano,white,74,https://lichess.org/PIbsoyw0
WnvpP1t7,Rakhmanov_Aleksandr,1500.0,Kondorchess,1738.0,B10: Caro-Kann Defense: Goldman Variation,white,82,https://lichess.org/WnvpP1t7
lPHELjA3,Rakhmanov_Aleksandr,1500.0,neveda,1504.0,A07: King's Indian Attack,white,65,https://lichess.org/lPHELjA3
Lc0yOGE9,Rakhmanov_Aleksandr,1500.0,RicZik,1526.0,D11: Slav Defense: Modern Line,white,83,https://lichess.org/Lc0yOGE9
y5gjzxPN,Rakhmanov_Aleksandr,1500.0,balaustrata,1774.0,A16: English Opening: Anglo-Grünfeld Defense,white,59,https://lichess.org/y5gjzxPN
9wmeScO5,Rakhmanov_Aleksandr,1500.0,fedepawn,1500.0,D30: Queen's Gambit Declined,white,59,https://lichess.org/9wmeScO5
JtrTi4Db,Rakhmanov_Aleksandr,1500.0,pippo96,1646.0,C24: Bishop's Opening: Berlin Defense,white,65,https://lichess.org/JtrTi4Db
DoFbO9Kw,Rakhmanov_Aleksandr,1500.0,Stoccafisso1,1500.0,D15: Slav Defense: Schlechter Variation,white,63,https://lichess.org/DoFbO9Kw
TKWsul4C,Rakhmanov_Aleksandr,1500.0,Rabbo1,1858.0,A41: Queen's Pawn Game,white,51,https://lichess.org/TKWsul4C
oEpseggv,Rakhmanov_Aleksandr,1500.0,ottomaggio,1640.0,D06: Queen's Gambit Declined: Marshall Defense,white,63,https://lichess.org/oEpseggv
xf9C9H9V,Rakhmanov_Aleksandr,1500.0,Tom1954,1194.0,C00: French Defense: Normal Variation,white,95,https://lichess.org/xf9C9H9V
q2OQlb9J,Rakhmanov_Aleksandr,1500.0,chess131969,1639.0,"C01: French Defense: Exchange Variation, Monte Carlo Variation",white,61,https://lichess.org/q2OQlb9J
As9WEjMG,Rakhmanov_Aleksandr,1500.0,fb0172,2095.0,"A35: English Opening: Symmetrical Variation, Four Knights Variation",white,35,https://lichess.org/As9WEjMG
SszAVSLb,Rakhmanov_Aleksandr,1500.0,Dario19503,2120.0,A05: King's Indian Attack,draw,28,https://lichess.org/SszAVSLb
PoCJJ7Ow,Rakhmanov_Aleksandr,1500.0,NightmareNater2004,1500.0,A04: Zukertort Opening: Dutch Variation,white,55,https://lichess.org/PoCJJ7Ow
wBBMFUKY,Rakhmanov_Aleksandr,1500.0,Alanchess2007,1804.0,A08: Zukertort Opening: Reversed Grünfeld,white,45,https://lichess.org/wBBMFUKY
NZkj1Tzc,Rakhmanov_Aleksandr,1500.0,SGannon123,1663.0,D79: Neo-Grünfeld Defense: Ultra-Delayed Exchange Variation,white,125,https://lichess.org/NZkj1Tzc
tDQcOvQa,Rakhmanov_Aleksandr,1500.0,blunderdragon,1500.0,"D78: Neo-Grünfeld Defense: Classical Variation, Original Defense",white,93,https://lichess.org/tDQcOvQa
CJkyWRoP,Rakhmanov_Aleksandr,1500.0,uav2020,1500.0,A05: King's Indian Attack,black,54,https://lichess.org/CJkyWRoP
qlwUzunp,Rakhmanov_Aleksandr,1500.0,biqshaq,1383.0,A05: King's Indian Attack,white,53,https://lichess.org/qlwUzunp
EQ3IpCud,Rakhmanov_Aleksandr,1500.0,ImaniBESS,1674.0,A04: Zukertort Opening: Black Mustang Defense,white,25,https://lichess.org/EQ3IpCud
eUJRtgor,Rakhmanov_Aleksandr,1500.0,mc_WandiSigli,1521.0,"D77: Neo-Grünfeld Defense: Classical Variation, Polgar Variation",white,15,https://lichess.org/eUJRtgor
rxr7yEkS,Rakhmanov_Aleksandr,1500.0,jinaypm,1210.0,A07: King's Indian Attack,white,3,https://lichess.org/rxr7yEkS
GgXB8S1E,Nils_03,1500.0,msb2,1500.0,A11: English Opening: Caro-Kann Defensive System,draw,172,https://lichess.org/GgXB8S1E
bK0DgDjq,scacco-finito,1500.0,msb2,1500.0,"C11: French Defense: Steinitz Variation, Boleslavsky Variation",white,121,https://lichess.org/bK0DgDjq
Yty6espb,leMoritzz,1726.0,msb2,1500.0,C11: French Defense: Burn Variation,white,117,https://lichess.org/Yty6espb
brLtx5nF,PaBr,1500.0,msb2,1500.0,"B12: Caro-Kann Defense: Advance Variation, Bronstein Variation",black,110,https://lichess.org/brLtx5nF
51rZUQDE,andrehayen,1861.0,msb2,1500.0,C01: French Defense: Exchange Variation,draw,108,https://lichess.org/51rZUQDE
55wOWHpC,Josim,1827.0,msb2,1500.0,"D04: Queen's Pawn Game: Colle System, Anti-Colle",white,99,https://lichess.org/55wOWHpC
ITSUALRk,msb2,1500.0,Nobroo,1500.0,A30: English Opening: Symmetrical Variation,black,72,https://lichess.org/ITSUALRk
yenzhfsf,msb2,1500.0,ProfChapeau,1500.0,"D87: Grünfeld Defense: Exchange Variation, Spassky Variation",draw,69,https://lichess.org/yenzhfsf
De50O9cD,msb2,1500.0,Andrej19,1916.0,"D86: Grünfeld Defense: Exchange Variation, Classical Variation",white,103,https://lichess.org/De50O9cD
zqkHGQIM,Freispiel,1500.0,msb2,1500.0,C01: French Defense: Exchange Variation,black,120,https://lichess.org/zqkHGQIM
KY0Nlv7k,msb2,1500.0,Morlockk,1500.0,A04: Zukertort Opening: Dutch Variation,black,60,https://lichess.org/KY0Nlv7k
HhU8FV04,msb2,1500.0,Chillkroete77,2076.0,"E92: King's Indian Defense: Orthodox Variation, Gligoric-Taimanov System",draw,56,https://lichess.org/HhU8FV04
8kqqtJL7,Chuckweseke,1500.0,msb2,1500.0,"E35: Nimzo-Indian Defense: Classical Variation, Noa Variation",white,69,https://lichess.org/8kqqtJL7
EAxhCiu3,msb2,1500.0,Chessjodo,1500.0,D10: Slav Defense,black,64,https://lichess.org/EAxhCiu3
Uzs2dzQH,msb2,1500.0,klari64,1500.0,D45: Semi-Slav Defense: Main Line,black,64,https://lichess.org/Uzs2dzQH
4S33HfFI,msb2,1500.0,CoolAsDan,1850.0,"D35: Queen's Gambit Declined: Exchange Variation, Positional Variation",black,94,https://lichess.org/4S33HfFI
mxGoGIvs,Cookie2015,1500.0,msb2,1500.0,C01: French Defense: Exchange Variation,white,49,https://lichess.org/mxGoGIvs
Tgu6bjw1,msb2,1500.0,Waschbaer231,1500.0,"D37: Queen's Gambit Declined: Three Knights, Vienna Variation",black,58,https://lichess.org/Tgu6bjw1
gOmZp9AP,Holstentor,1500.0,msb2,1500.0,D31: Queen's Gambit Declined: Queen's Knight Variation,white,49,https://lichess.org/gOmZp9AP
ljj2bz6t,Borjuschka,1500.0,msb2,1500.0,E20: Nimzo-Indian Defense: Kmoch Variation,white,49,https://lichess.org/ljj2bz6t
eipdSYHm,Bleichkind,2270.0,msb2,1500.0,E20: Nimzo-Indian Defense,draw,43,https://lichess.org/eipdSYHm
TSn5iGVH,msb2,1500.0,FredFertig349,1500.0,D02: Queen's Pawn Game: London System,black,66,https://lichess.org/TSn5iGVH
RXNxGA4L,msb2,1500.0,matrix12345,1500.0,"D87: Grünfeld Defense: Exchange Variation, Spassky Variation",black,40,https://lichess.org/RXNxGA4L
Jspz4M8g,k82-master,1559.0,msb2,1500.0,A01: Nimzo-Larsen Attack: Classical Variation,black,52,https://lichess.org/Jspz4M8g
j5azR1H5,S1234567890schach,1500.0,msb2,1500.0,"D02: Queen's Pawn Game: Symmetrical Variation, Pseudo-Catalan",black,12,https://lichess.org/j5azR1H5
eMA14AcZ,EricRosen,2467.0,MaxKupo,1939.0,B10: Caro-Kann Defense: Two Knights Attack,white,73,https://lichess.org/eMA14AcZ
7Hcn2pD8,rjml,2199.0,EricRosen,2456.0,"B36: Sicilian Defense: Accelerated Dragon, Maróczy Bind",black,88,https://lichess.org/7Hcn2pD8
3B3ypVvZ,EricRosen,2455.0,hays13,1349.0,C00: French Defense: Knight Variation,white,53,https://lichess.org/3B3ypVvZ
hM3BlWpg,EricRosen,2443.0,Mogelbaum185,2227.0,A45: Indian Defense,white,99,https://lichess.org/hM3BlWpg
qlL45Pi4,Abdelhamid-11_11,1965.0,EricRosen,2439.0,B30: Sicilian Defense: Old Sicilian,black,68,https://lichess.org/qlL45Pi4
w8hnzhzj,Phidig21,1412.0,EricRosen,2439.0,A02: Bird Opening: From's Gambit,black,24,https://lichess.org/w8hnzhzj
ZgJZ9lXt,EricRosen,2438.0,Var_Vlad,1621.0,"B11: Caro-Kann Defense: Two Knights Attack, Mindeno Variation, Exchange Line",white,61,https://lichess.org/ZgJZ9lXt
4JvGxcaP,afs2022,1740.0,EricRosen,2437.0,D04: Queen's Pawn Game: Colle System,black,70,https://lichess.org/4JvGxcaP
n2VL3vn8,Susano-Wo,1892.0,EricRosen,2434.0,B20: Sicilian Defense,black,2,https://lichess.org/n2VL3vn8
GwpmfLpU,EricRosen,2430.0,Ze-Prodigy,1986.0,"C47: Four Knights Game: Scotch Variation, Schmid Defense",white,77,https://lichess.org/GwpmfLpU
Hm3M78Rq,EricRosen,2426.0,drago2100,1990.0,C40: Latvian Gambit,white,57,https://lichess.org/Hm3M78Rq
KtjLnMUB,parhambm,1576.0,EricRosen,2425.0,"B34: Sicilian Defense: Accelerated Dragon, Modern Variation",black,18,https://lichess.org/KtjLnMUB
LRsU5YxL,meilizard,1760.0,EricRosen,2424.0,B30: Sicilian Defense: Old Sicilian,black,60,https://lichess.org/LRsU5YxL
2jO8dynr,EricRosen,2424.0,ysgwydd,1488.0,B13: Caro-Kann Defense: Exchange Variation,white,47,https://lichess.org/2jO8dynr
OoBGJZBn,zizu2410,1423.0,EricRosen,2423.0,B30: Sicilian Defense: Old Sicilian,black,14,https://lichess.org/OoBGJZBn
ZcZiizSJ,EricRosen,2409.0,Classic00,2241.0,"B13: Caro-Kann Defense: Exchange Variation, Rubinstein Variation",white,47,https://lichess.org/ZcZiizSJ
4yScf0AX,Schlepson,2041.0,EricRosen,2403.0,C42: Petrov's Defense: Classical Attack,black,132,https://lichess.org/4yScf0AX
qcEQgQjR,EricRosen,2397.0,Whitehorse90,1638.0,"C70: Ruy Lopez: Morphy Defense, Graz Variation",white,39,https://lichess.org/qcEQgQjR
NsOcaGfH,EricRosen,2397.0,Doppy,1629.0,B07: Pirc Defense,white,49,https://lichess.org/NsOcaGfH
2hDsLAbS,Jables136,1324.0,EricRosen,2397.0,B01: Scandinavian Defense,black,48,https://lichess.org/2hDsLAbS
lPtRPke6,Gor116,2022.0,EricRosen,2390.0,D00: Blackmar-Diemer Gambit: von Popiel Gambit,black,30,https://lichess.org/lPtRPke6
SSH0tFmI,EricRosen,2390.0,Umar_Az,1638.0,B10: Caro-Kann Defense: Two Knights Attack,white,77,https://lichess.org/SSH0tFmI
Mgtr1XiK,HikaruNakamuura,1985.0,EricRosen,2436.0,"B21: Sicilian Defense: Smith-Morra Gambit Accepted, Siberian Variation",white,101,https://lichess.org/Mgtr1XiK
1TxlJVnJ,emaur,1913.0,EricRosen,2433.0,"B34: Sicilian Defense: Accelerated Dragon, Modern Variation",black,38,https://lichess.org/1TxlJVnJ
8kiErWbM,EricRosen,2433.0,oppenaimer,1403.0,A43: Benoni Defense: French Benoni,white,45,https://lichess.org/8kiErWbM
I0znXeAl,EricRosen,2431.0,dpo18,1786.0,C42: Petrov's Defense: Stafford Gambit,white,33,https://lichess.org/I0znXeAl
qFvg6k4h,Gladisrq,1690.0,EricRosen,2430.0,"B22: Sicilian Defense: Alapin Variation, Barmen Defense",black,54,https://lichess.org/qFvg6k4h
qg9qReY1,StreamerVSChat,2000.0,EricRosen,2430.0,C42: Petrov's Defense: Stafford Gambit,black,20,https://lichess.org/qg9qReY1
IIFdt5Ot,Denise79,1692.0,EricRosen,2430.0,"A22: English Opening: King's English Variation, Two Knights Variation",black,40,https://lichess.org/IIFdt5Ot
cT9XT4zi,EricRosen,2447.0,CoolChessPlayer6,2144.0,"D00: Queen's Pawn Game: Accelerated London System, Steinitz Countergambit",draw,287,https://lichess.org/cT9XT4zi
j7tHuvo3,EricRosen,2447.0,XDewInfinity,1499.0,C00: French Defense: Two Knights Variation,white,103,https://lichess.org/j7tHuvo3
UCBARAJU,ProfessorFinesse,1714.0,EricRosen,2446.0,B01: Scandinavian Defense,black,84,https://lichess.org/UCBARAJU
I7SaC3Ma,Miss_Blunder,1514.0,EricRosen,2446.0,D30: Queen's Gambit Declined,black,76,https://lichess.org/I7SaC3Ma
y27CaypP,EricRosen,2443.0,Garry2001,1921.0,A18: English Opening: Mikenas-Carls Variation,white,111,https://lichess.org/y27CaypP
9hLnOap5,Axhide,1583.0,EricRosen,2442.0,"B34: Sicilian Defense: Accelerated Dragon, Modern Variation",black,26,https://lichess.org/9hLnOap5
pJhRrghs,EricRosen,2442.0,drunktank_pink,1042.0,C42: Petrov's Defense: Nimzowitsch Attack,white,73,https://lichess.org/pJhRrghs
IqzIs398,AnaSantos,1813.0,EricRosen,2441.0,C42: Petrov's Defense,black,36,https://lichess.org/IqzIs398
BGRlbZoJ,EricRosen,2463.0,skw60,1960.0,D00: Queen's Pawn Game: Accelerated London System,draw,157,https://lichess.org/BGRlbZoJ
FpOW9mJW,Viktor_Tahirov555,2203.0,EricRosen,2440.0,B32: Sicilian Defense: Accelerated Dragon,black,138,https://lichess.org/FpOW9mJW
siUCgaAu,EricRosen,2440.0,Dmitry_Voronin,1646.0,B01: Scandinavian Defense: Mieses-Kotroc Variation,white,57,https://lichess.org/siUCgaAu
iRNdYl5C,Alovv,1698.0,EricRosen,2439.0,C20: King's Pawn Game: Alapin Opening,black,26,https://lichess.org/iRNdYl5C
DKmQRk8a,EricRosen,2438.0,vince72199,1512.0,C50: Italian Game: Anti-Fried Liver Defense,white,61,https://lichess.org/DKmQRk8a
OMrIncnS,keneo,1601.0,EricRosen,2438.0,A00: Van't Kruijs Opening,black,70,https://lichess.org/OMrIncnS
3tY3DAlf,EricRosen,2438.0,ezisking,1465.0,B00: Owen Defense: Naselwaus Gambit,white,29,https://lichess.org/3tY3DAlf
8fLBW3RL,StreamerVSChat,2000.0,EricRosen,2438.0,C42: Petrov's Defense: Stafford Gambit,black,26,https://lichess.org/8fLBW3RL
8pdZP04J,EricRosen,2438.0,StreamerVSChat,2000.0,C47: Four Knights Game: Halloween Gambit,white,23,https://lichess.org/8pdZP04J
2W36XLzG,GutiPerota,2035.0,EricRosen,2432.0,"A13: English Opening: Agincourt Defense, Catalan Defense Accepted",black,88,https://lichess.org/2W36XLzG
GLi71IB4,EricRosen,2431.0,Kadrichess,1812.0,B01: Scandinavian Defense: Schiller-Pytel Variation,white,33,https://lichess.org/GLi71IB4
Gkzx7swm,EricRosen,2428.0,LosFeralo,1882.0,"B04: Alekhine Defense: Modern Variation, Alburt Variation",white,117,https://lichess.org/Gkzx7swm
bt8Rxzck,juniormedlearner,1434.0,EricRosen,2428.0,B22: Sicilian Defense: Alapin Variation,black,62,https://lichess.org/bt8Rxzck
PKw4SGkk,EricRosen,2428.0,Captain_Iran,1161.0,B00: Nimzowitsch Defense: Williams Variation,white,23,https://lichess.org/PKw4SGkk
aJR2bs6P,EricRosen,2427.0,GoldKorean,1757.0,B01: Scandinavian Defense: Kloosterboer Gambit,white,37,https://lichess.org/aJR2bs6P
v4Y25eIj,doctorvarna,1973.0,EricRosen,2423.0,A05: King's Indian Attack,black,40,https://lichess.org/v4Y25eIj
IVdXBg4I,EricRosen,2422.0,Firebirdy,1654.0,"B23: Sicilian Defense: Closed, Traditional",white,47,https://lichess.org/IVdXBg4I
6fykan89,wasserzell,1166.0,EricRosen,2422.0,C42: Petrov's Defense: Stafford Gambit,black,42,https://lichess.org/6fykan89
hsvbeJRp,EricRosen,2419.0,jordbear,1945.0,"C47: Four Knights Game: Scotch Variation, Krause Gambit",white,57,https://lichess.org/hsvbeJRp
J6WyzAra,GeorgeWBush,2204.0,EricRosen,2405.0,A03: Bird Opening: Dutch Variation,black,62,https://lichess.org/J6WyzAra
a2BilmH4,EricRosen,2396.0,Marseille2,2091.0,B10: Caro-Kann Defense: Two Knights Attack,white,75,https://lichess.org/a2BilmH4
ADO05wlY,jorgeajedrez656452,1989.0,EricRosen,2391.0,B30: Sicilian Defense: Old Sicilian,black,46,https://lichess.org/ADO05wlY
9c7ZcxGE,EricRosen,2364.0,REChess11,2369.0,D01: Rapport-Jobava System,white,131,https://lichess.org/9c7ZcxGE
ca4z2JVq,EricRosen,2363.0,AkaraOgun,1559.0,B00: King's Pawn Game,white,1,https://lichess.org/ca4z2JVq
d93Inh55,D_Woland,1558.0,EricRosen,2362.0,E20: Nimzo-Indian Defense,black,36,https://lichess.org/d93Inh55
sfXqBs2j,EricRosen,2360.0,Manabez,1765.0,"C47: Four Knights Game: Scotch Variation, Belgrade Gambit",white,43,https://lichess.org/sfXqBs2j
frMcMFpn,alexonsar,1692.0,EricRosen,2359.0,"D00: Queen's Pawn Game: Accelerated London System, Steinitz Countergambit",black,60,https://lichess.org/frMcMFpn
hqywobl4,EricRosen,2356.0,Lokoramone,1815.0,"B22: Sicilian Defense: Alapin Variation, Stoltz Attack",white,39,https://lichess.org/hqywobl4
RqJrgTu3,zevok97,2106.0,EricRosen,2344.0,B01: Scandinavian Defense,black,82,https://lichess.org/RqJrgTu3
KK0edbZq,format-64,1808.0,EricRosen,2341.0,"C02: French Defense: Advance Variation, Paulsen Attack",black,102,https://lichess.org/KK0edbZq
yBp8Bq6o,EricRosen,2338.0,Guozi,1838.0,C44: Ponziani Opening,white,51,https://lichess.org/yBp8Bq6o
IQFRx5zc,Fyodor2k,1697.0,EricRosen,2336.0,B23: Sicilian Defense: Closed,black,70,https://lichess.org/IQFRx5zc
OBPnPUtE,EricRosen,2334.0,Darsidivya_20,1663.0,C00: French Defense: Two Knights Variation,white,49,https://lichess.org/OBPnPUtE
rWJdu3eX,EricRosen,2334.0,HansOlbas,1500.0,B06: Modern Defense,white,65,https://lichess.org/rWJdu3eX
fU31XeoZ,EricRosen,2334.0,viennatime,1500.0,"D00: Queen's Pawn Game: Accelerated London System, Steinitz Countergambit",black,44,https://lichess.org/fU31XeoZ
u6A60VMu,EricRosen,2334.0,schwarma86,1500.0,A06: Zukertort Opening: Tennison Gambit,black,30,https://lichess.org/u6A60VMu
9PSqObU0,alirezaGm1020,2190.0,EricRosen,2314.0,D04: Queen's Pawn Game: Colle System,black,66,https://lichess.org/9PSqObU0
kPVblzZJ,kaimauer,1813.0,EricRosen,2311.0,"B90: Sicilian Defense: Najdorf Variation, English Attack, Anti-English",black,82,https://lichess.org/kPVblzZJ
yEE32CTS,rexh17,1798.0,EricRosen,2307.0,A51: Indian Defense: Budapest Defense,black,28,https://lichess.org/yEE32CTS
CUNg01jF,EricRosen,2296.0,Mennonite,2014.0,B10: Caro-Kann Defense: Two Knights Attack,white,109,https://lichess.org/CUNg01jF
Vgiv9pkY,EricRosen,2296.0,StreamerVSChat,2000.0,"B45: Sicilian Defense: Taimanov Variation, American Attack",white,49,https://lichess.org/Vgiv9pkY
